product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB000230,Accessories,Ann Taylor,Spring,OS,Beige,42.23,0,42.23,2025-07-14,15,0,FALSE,N/A
FB001930,Outerwear,Ann Taylor,Spring,XS,Brown,152.64,0,152.64,2025-04-05,19,4.1,FALSE,N/A
FB000232,Accessories,Mango,Summer,OS,Red,76.8,43.3,43.55,2025-08-06,24,0,FALSE,N/A
FB001941,Shoes,Ann Taylor,Fall,XS,White,142.87,45.4,78.01,2025-08-06,20,1.7,FALSE,N/A
FB001978,Dresses,Ann Taylor,Winter,XL,White,81.78,10,73.6,2025-08-06,24,1.2,FALSE,N/A
FB001988,Shoes,Ann Taylor,Winter,M,Green,150.65,8.9,137.24,2025-08-06,43,3.4,FALSE,N/A
FB002008,Dresses,Ann Taylor,Winter,XXL,Beige,89.1,0,89.1,2025-08-06,8,2.2,FALSE,N/A
FB000237,Accessories,H&M,Fall,OS,Red,52.33,19.1,42.33,2025-08-06,4,0,FALSE,N/A
FB002012,Tops,Ann Taylor,Fall,M,Brown,40.28,0,40.28,2025-08-06,35,3.8,FALSE,N/A
FB002016,Dresses,Ann Taylor,Spring,S,Gray,135.97,0,135.97,2024-09-10,30,1.1,FALSE,N/A
FB002019,Bottoms,Ann Taylor,Winter,M,Brown,84.29,0,84.29,2025-08-06,4,2.8,FALSE,N/A
FB002027,Outerwear,Ann Taylor,Summer,S,Gray,244.13,0,244.13,2025-08-06,2,3.5,TRUE,Size Issue
FB002031,Dresses,Ann Taylor,Spring,XXL,Pink,133.15,20.3,106.12,2025-06-03,9,3.2,FALSE,N/A
FB002041,Dresses,Ann Taylor,Summer,XL,White,157,55.7,69.55,2025-08-06,6,2.1,FALSE,N/A
FB002046,Dresses,Ann Taylor,Fall,XXL,Navy,63.46,0,63.46,2025-08-06,36,1.2,FALSE,N/A
FB002080,Accessories,Ann Taylor,Spring,OS,Pink,43.48,0,43.48,2024-08-23,11,4.7,FALSE,N/A
FB002093,Bottoms,Ann Taylor,Spring,M,Beige,94.92,0,94.92,2024-09-29,20,2.3,FALSE,N/A
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,39.3,2025-08-06,45,0,FALSE,N/A
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0,72.07,2025-05-08,20,0,TRUE,Color Mismatch
FB002107,Accessories,Ann Taylor,Winter,OS,Gray,24.08,38.5,14.81,2025-08-06,43,4.1,FALSE,N/A
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,100.23,2025-08-06,33,0,TRUE,Size Issue
FB002108,Accessories,Ann Taylor,Spring,OS,Red,74.77,0,74.77,2025-03-18,26,2.9,FALSE,N/A
FB002123,Outerwear,Ann Taylor,Fall,L,Blue,89.13,0,89.13,2025-08-06,17,4.1,FALSE,N/A
FB002134,Accessories,Ann Taylor,Winter,OS,Black,41.72,9.5,37.76,2025-08-06,9,3.9,FALSE,N/A
FB002152,Bottoms,Ann Taylor,Fall,S,Brown,111.43,43.5,62.96,2025-08-06,22,4.8,FALSE,N/A
FB002158,Accessories,Ann Taylor,Spring,OS,Purple,69.8,46.9,37.06,2024-10-21,26,3.8,FALSE,N/A
FB002169,Shoes,Ann Taylor,Winter,OS,Beige,66.58,0,66.58,2025-08-06,45,3.4,FALSE,N/A
FB002175,Bottoms,Ann Taylor,Summer,XL,Pink,105.52,0,105.52,2025-08-06,20,4.9,TRUE,Size Issue
FB002176,Shoes,Ann Taylor,Summer,XXL,White,154.02,0,154.02,2025-08-06,23,1.3,FALSE,N/A
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0,143.45,2024-09-27,39,0,TRUE,Quality Issue
FB000260,Accessories,Banana Republic,Winter,OS,Beige,24.96,44.7,13.8,2025-08-06,44,0,FALSE,N/A
FB000020,Outerwear,Banana Republic,Summer,XXL,Gray,142.59,0,142.59,2025-08-06,1,3.7,FALSE,N/A
FB000024,Dresses,Banana Republic,Summer,XL,Green,91.36,0,91.36,2025-08-06,37,1.2,TRUE,Size Issue
FB000027,Bottoms,Banana Republic,Summer,L,Red,47.04,36,30.11,2025-08-06,25,1.1,TRUE,Damaged
FB000034,Tops,Banana Republic,Summer,XL,Gray,88.23,0,88.23,2025-08-06,44,1.6,FALSE,N/A
FB000037,Bottoms,Banana Republic,Fall,XXL,Green,97.06,47.8,50.67,2025-08-06,31,4.1,FALSE,N/A
FB000038,Dresses,Banana Republic,Summer,L,White,110.09,0,110.09,2025-08-06,32,3.4,FALSE,N/A
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0,168.96,2025-08-06,9,0,FALSE,N/A
FB000045,Tops,Banana Republic,Winter,XXL,Green,111.3,0,111.3,2025-08-06,11,1.7,FALSE,N/A
FB000055,Accessories,Banana Republic,Fall,OS,Black,44.13,50.9,21.67,2025-08-06,21,3,FALSE,N/A
FB000073,Outerwear,Banana Republic,Summer,M,White,222.09,55.2,99.5,2025-08-06,21,4.5,FALSE,N/A
FB000088,Dresses,Banana Republic,Spring,S,Navy,136.97,0,136.97,2024-10-25,17,4.4,TRUE,Quality Issue
FB000102,Dresses,Banana Republic,Winter,S,White,163.5,0,163.5,2025-08-06,34,4.9,FALSE,N/A
FB000106,Bottoms,Banana Republic,Spring,XL,Beige,100.98,0,100.98,2025-06-17,21,2.8,FALSE,N/A
FB000274,Tops,Gap,Winter,XXL,Brown,70.36,0,70.36,2025-08-06,0,0,FALSE,N/A
FB000107,Bottoms,Banana Republic,Summer,M,Beige,38.02,0,38.02,2025-08-06,44,4.7,FALSE,N/A
FB000112,Accessories,Banana Republic,Winter,OS,Brown,34.45,0,34.45,2025-08-06,4,4.5,FALSE,N/A
FB000131,Dresses,Banana Republic,Spring,XL,Purple,79.13,0,79.13,2024-11-16,11,3.6,FALSE,N/A
FB000148,Bottoms,Banana Republic,Spring,XXL,Brown,67.69,57.3,28.9,2025-07-24,50,4.6,FALSE,N/A
FB000279,Outerwear,Mango,Spring,XXL,Gray,161.65,10.2,145.16,2025-03-30,42,0,FALSE,N/A
FB000150,Shoes,Banana Republic,Spring,L,Blue,94.29,0,94.29,2024-09-15,18,1.7,FALSE,N/A
FB000152,Shoes,Banana Republic,Winter,M,Navy,65.87,11.4,58.36,2025-08-06,15,3.9,FALSE,N/A
FB000170,Shoes,Banana Republic,Winter,XXL,Red,113.58,0,113.58,2025-08-06,33,4.9,TRUE,Wrong Item
FB000174,Shoes,Banana Republic,Winter,XL,Red,104.4,0,104.4,2025-08-06,41,3.4,FALSE,N/A
FB000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,58.07,2025-08-06,6,0,TRUE,Damaged
FB000180,Accessories,Banana Republic,Spring,OS,Blue,47.61,39.8,28.66,2024-12-03,18,1.3,FALSE,N/A
FB000183,Tops,Banana Republic,Winter,XL,Green,106.49,0,106.49,2025-08-06,23,4,FALSE,N/A
FB000195,Shoes,Banana Republic,Summer,XXL,Gray,142.58,0,142.58,2025-08-06,25,4.8,TRUE,Quality Issue
FB000199,Tops,Banana Republic,Fall,M,Gray,77.46,57.5,32.92,2025-08-06,23,4,FALSE,N/A
FB000203,Shoes,Banana Republic,Summer,XS,Black,93.07,23.9,70.83,2025-08-06,10,3.5,TRUE,Changed Mind
FB000206,Accessories,Banana Republic,Winter,OS,Red,54.45,0,54.45,2025-08-06,12,2.7,FALSE,N/A
FB000210,Tops,Banana Republic,Fall,XS,Blue,59.6,0,59.6,2025-08-06,40,2.1,FALSE,N/A
FB000214,Accessories,Banana Republic,Fall,OS,Black,69.74,0,69.74,2025-08-06,11,3.3,TRUE,Changed Mind
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,2025-04-26,36,3,FALSE,N/A
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,199.89,2025-06-27,23,4.8,FALSE,N/A
FB000266,Accessories,Banana Republic,Summer,OS,Gray,67.93,0,67.93,2025-08-06,22,4.6,FALSE,N/A
FB000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36,61.55,2025-08-06,45,3.5,FALSE,N/A
FB000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,208.15,2024-12-19,29,2.1,FALSE,N/A
FB000313,Dresses,Banana Republic,Winter,XL,Blue,88.65,0,88.65,2025-08-06,11,3.3,FALSE,N/A
FB000325,Outerwear,Banana Republic,Summer,M,Navy,169.84,50.2,84.58,2025-08-06,21,3,TRUE,Quality Issue
FB000344,Shoes,Banana Republic,Winter,S,Gray,112.59,54,51.79,2025-08-06,17,4,FALSE,N/A
FB000301,Tops,Mango,Winter,L,Gray,107.15,0,107.15,2025-08-06,33,0,TRUE,Wrong Item
FB000302,Shoes,H&M,Fall,XXL,Gray,85.54,0,85.54,2025-08-06,30,0,FALSE,N/A
FB000353,Dresses,Banana Republic,Spring,XS,Black,163.27,0,163.27,2025-04-23,24,2.5,FALSE,N/A
FB000356,Shoes,Banana Republic,Summer,XL,Pink,144.61,0,144.61,2025-08-06,21,2.5,FALSE,N/A
FB000365,Bottoms,Banana Republic,Summer,S,White,104.13,28.7,74.24,2025-08-06,23,3.1,FALSE,N/A
FB000306,Shoes,Forever21,Summer,M,White,60.34,0,60.34,2025-08-06,4,0,FALSE,N/A
FB000367,Outerwear,Banana Republic,Spring,L,White,80.11,0,80.11,2025-04-16,34,1.8,FALSE,N/A
FB000384,Accessories,Banana Republic,Summer,OS,Gray,60.22,0,60.22,2025-08-06,6,2.1,FALSE,N/A
FB000386,Dresses,Banana Republic,Spring,XL,Brown,54.97,49.6,27.7,2024-10-08,48,4.5,FALSE,N/A
FB000389,Accessories,Banana Republic,Spring,OS,Blue,28.82,0,28.82,2024-10-23,30,2.8,FALSE,N/A
FB000404,Accessories,Banana Republic,Winter,OS,Green,74.32,0,74.32,2025-08-06,4,2.2,FALSE,N/A
FB000408,Outerwear,Banana Republic,Winter,XS,Blue,165.88,3.4,160.24,2025-08-06,42,2.4,FALSE,N/A
FB000412,Shoes,Banana Republic,Summer,XL,Blue,187.58,0,187.58,2025-08-06,46,2.9,FALSE,N/A
FB000425,Outerwear,Banana Republic,Fall,XL,Black,127.75,0,127.75,2025-08-06,32,3.6,FALSE,N/A
FB000429,Dresses,Banana Republic,Fall,XL,Purple,106.2,0,106.2,2025-08-06,35,4.5,FALSE,N/A
FB000436,Shoes,Banana Republic,Spring,XL,Green,135.36,41.7,78.91,2024-12-20,17,4.3,FALSE,N/A
FB000442,Accessories,Banana Republic,Winter,OS,Green,38.34,0,38.34,2025-08-06,14,1.4,FALSE,N/A
FB000444,Outerwear,Banana Republic,Spring,L,Navy,90.27,0,90.27,2025-04-16,35,4.2,FALSE,N/A
FB000445,Accessories,Banana Republic,Summer,OS,Red,45.42,0,45.42,2025-08-06,36,1.3,FALSE,N/A
FB000450,Bottoms,Banana Republic,Fall,M,Gray,35.37,0,35.37,2025-08-06,29,4.7,FALSE,N/A
FB000461,Dresses,Banana Republic,Winter,M,Gray,68.57,56.4,29.9,2025-08-06,30,1.8,FALSE,N/A
FB000463,Outerwear,Banana Republic,Fall,XXL,White,124.68,58.2,52.12,2025-08-06,44,3.2,FALSE,N/A
FB000467,Bottoms,Banana Republic,Spring,XS,Brown,27.22,0,27.22,2024-09-09,14,2.4,FALSE,N/A
FB000481,Shoes,Banana Republic,Winter,S,Black,129.33,0,129.33,2025-08-06,15,3.1,FALSE,N/A
FB000487,Shoes,Banana Republic,Summer,XL,Blue,167.86,0,167.86,2025-08-06,17,3.2,FALSE,N/A
FB000489,Outerwear,Banana Republic,Fall,OS,Pink,223.69,6.3,209.6,2025-08-06,18,1.9,FALSE,N/A
FB000327,Bottoms,Forever21,Winter,S,Black,106.53,46.5,56.99,2025-08-06,17,0,FALSE,N/A
FB000494,Outerwear,Banana Republic,Winter,XS,Pink,159.18,0,159.18,2025-08-06,38,2.4,TRUE,Quality Issue
FB000507,Bottoms,Banana Republic,Spring,M,Gray,119.72,0,119.72,2025-01-18,18,3.7,FALSE,N/A
FB000514,Accessories,Banana Republic,Spring,OS,Brown,72.28,51.3,35.2,2025-02-15,31,1.9,FALSE,N/A
FB000516,Bottoms,Banana Republic,Winter,XL,Gray,119.04,0,119.04,2025-08-06,35,1.4,FALSE,N/A
FB000526,Tops,Banana Republic,Spring,XS,Purple,60.54,0,60.54,2025-04-10,35,1.7,FALSE,N/A
FB000551,Bottoms,Banana Republic,Spring,L,Red,89.99,0,89.99,2025-02-28,26,4.1,FALSE,N/A
FB000334,Accessories,Zara,Spring,OS,Navy,48.5,0,48.5,2025-05-09,46,0,FALSE,N/A
FB000603,Bottoms,Banana Republic,Spring,L,Green,59.88,0,59.88,2024-10-12,33,2.9,FALSE,N/A
FB000615,Accessories,Banana Republic,Winter,OS,Pink,66,0,66,2025-08-06,19,2.6,FALSE,N/A
FB000616,Bottoms,Banana Republic,Summer,M,White,38.85,0,38.85,2025-08-06,10,3.8,FALSE,N/A
FB000621,Tops,Banana Republic,Winter,XS,Red,49.68,0,49.68,2025-08-06,15,2.8,FALSE,N/A
FB000631,Tops,Banana Republic,Winter,S,Red,96.08,0,96.08,2025-08-06,7,2.5,FALSE,N/A
FB000640,Bottoms,Banana Republic,Winter,XS,Pink,70.83,18,58.08,2025-08-06,21,2.9,FALSE,N/A
FB000659,Accessories,Banana Republic,Spring,OS,Gray,48.57,0,48.57,2024-12-06,12,4.7,FALSE,N/A
FB000669,Dresses,Banana Republic,Summer,XL,Blue,74.84,51.9,36,2025-08-06,35,2.5,FALSE,N/A
FB000673,Bottoms,Banana Republic,Summer,L,Navy,49.75,26.4,36.62,2025-08-06,24,3.8,FALSE,N/A
FB000677,Outerwear,Banana Republic,Fall,XXL,Brown,91.08,0,91.08,2025-08-06,47,4.9,FALSE,N/A
FB000678,Accessories,Banana Republic,Fall,OS,Brown,49.72,58.3,20.73,2025-08-06,4,1.6,FALSE,N/A
FB000685,Bottoms,Banana Republic,Winter,XS,Red,116.92,0,116.92,2025-08-06,13,3.2,FALSE,N/A
FB000347,Bottoms,Mango,Spring,XS,Green,92.84,4.2,88.94,2025-01-13,0,0,TRUE,Size Issue
FB000712,Outerwear,Banana Republic,Summer,L,Purple,189.28,0,189.28,2025-08-06,41,2.7,TRUE,Wrong Item
FB000713,Tops,Banana Republic,Summer,XXL,Purple,86.67,35.8,55.64,2025-08-06,2,4.9,FALSE,N/A
FB000350,Dresses,Zara,Spring,XS,Navy,100.55,46.7,53.59,2025-02-01,30,0,FALSE,N/A
FB000718,Outerwear,Banana Republic,Winter,OS,Green,225.92,43.7,127.19,2025-08-06,30,3.2,FALSE,N/A
FB000731,Dresses,Banana Republic,Winter,OS,Gray,75.23,0,75.23,2025-08-06,42,1.7,TRUE,Quality Issue
FB000737,Bottoms,Banana Republic,Fall,XXL,Navy,74.67,0,74.67,2025-08-06,15,4.6,FALSE,N/A
FB000354,Accessories,Uniqlo,Fall,OS,Black,44.58,0,44.58,2025-08-06,21,0,FALSE,N/A
FB000777,Bottoms,Banana Republic,Fall,XXL,Green,46.02,0,46.02,2025-08-06,21,1.1,FALSE,N/A
FB000780,Dresses,Banana Republic,Summer,XS,Beige,91.61,0,91.61,2025-08-06,31,1.4,FALSE,N/A
FB000791,Outerwear,Banana Republic,Fall,XL,Blue,175.82,23,135.38,2025-08-06,1,3.7,FALSE,N/A
FB000793,Outerwear,Banana Republic,Fall,M,Purple,215.19,43,122.66,2025-08-06,48,2.5,FALSE,N/A
FB000802,Tops,Banana Republic,Fall,XL,Black,98.52,18.9,79.9,2025-08-06,37,4.1,TRUE,Wrong Item
FB000841,Tops,Banana Republic,Fall,S,Green,70.77,0,70.77,2025-08-06,5,3.7,FALSE,N/A
FB000853,Shoes,Banana Republic,Winter,S,Navy,128.35,0,128.35,2025-08-06,20,2.5,FALSE,N/A
FB000858,Accessories,Banana Republic,Spring,OS,Blue,31.37,44.1,17.54,2024-09-13,11,3.4,FALSE,N/A
FB000862,Tops,Banana Republic,Fall,M,Red,51.88,16.8,43.16,2025-08-06,30,1.5,FALSE,N/A
FB000878,Accessories,Banana Republic,Fall,OS,Blue,66.3,1.7,65.17,2025-08-06,28,1.6,FALSE,N/A
FB000901,Accessories,Banana Republic,Summer,OS,Red,36.98,12.2,32.47,2025-08-06,14,4.8,FALSE,N/A
FB000910,Shoes,Banana Republic,Winter,XS,Gray,179.82,0,179.82,2025-08-06,28,2.4,TRUE,Damaged
FB000912,Bottoms,Banana Republic,Spring,S,Green,27.11,16.2,22.72,2024-12-08,10,2.4,TRUE,Changed Mind
FB000368,Tops,Ann Taylor,Fall,L,White,97.84,0,97.84,2025-08-06,16,0,FALSE,N/A
FB000929,Tops,Banana Republic,Summer,M,Navy,35.15,0,35.15,2025-08-06,38,2.2,FALSE,N/A
FB000941,Dresses,Banana Republic,Summer,OS,Purple,83.92,29.4,59.25,2025-08-06,20,2.1,TRUE,Quality Issue
FB000371,Outerwear,Banana Republic,Winter,XXL,Green,181.04,20.2,144.47,2025-08-06,17,0,TRUE,Size Issue
FB000372,Outerwear,Zara,Spring,XL,Black,158.37,0,158.37,2025-02-15,33,0,FALSE,N/A
FB000976,Shoes,Banana Republic,Fall,L,Blue,111.24,34.3,73.08,2025-08-06,3,2.2,FALSE,N/A
FB000978,Shoes,Banana Republic,Fall,S,Navy,199.46,0,199.46,2025-08-06,15,1.4,FALSE,N/A
FB000982,Outerwear,Banana Republic,Fall,L,Black,104.18,0,104.18,2025-08-06,12,5,FALSE,N/A
FB001024,Tops,Banana Republic,Spring,S,Brown,32.89,0,32.89,2025-07-08,6,4.6,FALSE,N/A
FB001032,Dresses,Banana Republic,Summer,XL,Blue,79.98,0,79.98,2025-08-06,25,1.5,FALSE,N/A
FB000378,Accessories,Gap,Fall,OS,Purple,16.57,0,16.57,2025-08-06,17,0,FALSE,N/A
FB001034,Tops,Banana Republic,Summer,XXL,Brown,47.29,40.4,28.18,2025-08-06,26,4.4,FALSE,N/A
FB001045,Bottoms,Banana Republic,Summer,S,Black,93.94,56.3,41.05,2025-08-06,36,1.1,FALSE,N/A
FB001046,Tops,Banana Republic,Fall,XS,Black,34.56,11.2,30.69,2025-08-06,46,3.4,FALSE,N/A
FB001050,Dresses,Banana Republic,Summer,XL,White,98.33,0,98.33,2025-08-06,46,3.7,FALSE,N/A
FB001071,Dresses,Banana Republic,Fall,OS,Pink,73.07,0,73.07,2025-08-06,5,4.2,FALSE,N/A
FB001089,Outerwear,Banana Republic,Spring,XXL,Black,92.25,0,92.25,2025-05-28,22,3.3,TRUE,Wrong Item
FB001096,Outerwear,Banana Republic,Spring,M,Green,129.24,46.2,69.53,2025-03-27,28,3.2,FALSE,N/A
FB001098,Accessories,Banana Republic,Winter,OS,Navy,65.64,20.7,52.05,2025-08-06,20,2.6,FALSE,N/A
FB001110,Bottoms,Banana Republic,Fall,OS,Purple,113.23,0,113.23,2025-08-06,13,3.7,FALSE,N/A
FB001111,Outerwear,Banana Republic,Spring,XXL,Brown,103.65,0,103.65,2024-11-16,4,1,FALSE,N/A
FB001116,Tops,Banana Republic,Winter,XXL,Purple,115.89,26.8,84.83,2025-08-06,26,4.6,FALSE,N/A
FB001125,Shoes,Banana Republic,Summer,L,Blue,167.89,0,167.89,2025-08-06,12,1,FALSE,N/A
FB001132,Dresses,Banana Republic,Fall,S,Brown,75.85,50.3,37.7,2025-08-06,50,4.7,TRUE,Quality Issue
FB001140,Dresses,Banana Republic,Fall,M,Gray,124.17,37.6,77.48,2025-08-06,24,2.3,FALSE,N/A
FB001141,Outerwear,Banana Republic,Spring,L,Red,133.92,0,133.92,2025-04-13,41,2.8,FALSE,N/A
FB000394,Bottoms,Mango,Fall,M,Blue,56.53,27.9,40.76,2025-08-06,22,0,FALSE,N/A
FB001142,Accessories,Banana Republic,Spring,OS,Gray,77.78,0,77.78,2025-07-07,23,2.5,TRUE,Size Issue
FB001150,Tops,Banana Republic,Fall,XL,White,107.79,3.1,104.45,2025-08-06,6,2.8,FALSE,N/A
FB001158,Accessories,Banana Republic,Summer,OS,White,18.45,0,18.45,2025-08-06,39,2.2,FALSE,N/A
FB001173,Shoes,Banana Republic,Winter,M,Beige,171.48,0,171.48,2025-08-06,15,2.4,FALSE,N/A
FB001178,Dresses,Banana Republic,Winter,XL,White,100.03,0,100.03,2025-08-06,36,1.9,TRUE,Quality Issue
FB001188,Accessories,Banana Republic,Fall,OS,Red,16.51,16.8,13.74,2025-08-06,47,1.2,FALSE,N/A
FB001189,Shoes,Banana Republic,Winter,OS,Gray,173.66,42.7,99.51,2025-08-06,1,3.1,FALSE,N/A
FB000402,Accessories,Gap,Fall,OS,Navy,42.66,21.5,33.49,2025-08-06,16,0,FALSE,N/A
FB001203,Outerwear,Banana Republic,Fall,XL,Brown,87.09,0,87.09,2025-08-06,8,2.8,FALSE,N/A
FB001215,Tops,Banana Republic,Winter,S,Purple,108.92,0,108.92,2025-08-06,6,1.8,FALSE,N/A
FB001228,Bottoms,Banana Republic,Fall,XS,Brown,115.89,0,115.89,2025-08-06,34,2.9,FALSE,N/A
FB001231,Accessories,Banana Republic,Fall,OS,Beige,72.81,0,72.81,2025-08-06,4,4.3,FALSE,N/A
FB001246,Dresses,Banana Republic,Spring,XXL,Purple,150.58,0,150.58,2024-12-19,38,2.1,FALSE,N/A
FB001263,Outerwear,Banana Republic,Summer,M,Gray,112.28,0,112.28,2025-08-06,41,4.1,FALSE,N/A
FB001264,Accessories,Banana Republic,Winter,OS,Pink,47.51,0,47.51,2025-08-06,39,4.4,FALSE,N/A
FB001268,Bottoms,Banana Republic,Spring,L,Green,32.74,0,32.74,2024-08-12,23,4,TRUE,Damaged
FB000411,Tops,Gap,Spring,XS,Green,101.88,0,101.88,2025-03-14,46,0,TRUE,Size Issue
FB001289,Accessories,Banana Republic,Winter,OS,Green,46.15,24.4,34.89,2025-08-06,31,4.4,TRUE,Size Issue
FB001292,Shoes,Banana Republic,Fall,L,Green,80.96,56.3,35.38,2025-08-06,41,2.2,TRUE,Changed Mind
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,25.7,35.16,2025-08-06,2,3.2,FALSE,N/A
FB001314,Dresses,Banana Republic,Spring,XL,Blue,148,1.1,146.37,2025-02-23,43,2,FALSE,N/A
FB001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,0,99.02,2024-10-16,21,1.2,FALSE,N/A
FB001334,Outerwear,Banana Republic,Summer,XL,Black,143.61,24.6,108.28,2025-08-06,50,4.1,FALSE,N/A
FB001340,Shoes,Banana Republic,Winter,XXL,White,65.48,0,65.48,2025-08-06,7,4.6,FALSE,N/A
FB001343,Outerwear,Banana Republic,Winter,OS,Red,203.4,0,203.4,2025-08-06,18,1.8,FALSE,N/A
FB001355,Tops,Banana Republic,Summer,XXL,Green,117.58,1,116.4,2025-08-06,27,3.3,FALSE,N/A
FB001358,Outerwear,Banana Republic,Spring,XL,Red,135.02,0,135.02,2025-07-30,25,3.4,TRUE,Changed Mind
FB001384,Dresses,Banana Republic,Summer,M,Blue,175.11,0,175.11,2025-08-06,39,2.9,FALSE,N/A
FB001390,Tops,Banana Republic,Fall,S,Gray,85.94,0,85.94,2025-08-06,49,1.5,FALSE,N/A
FB001394,Bottoms,Banana Republic,Summer,XS,Black,37.27,0,37.27,2025-08-06,27,2.8,TRUE,Changed Mind
FB001401,Shoes,Banana Republic,Spring,M,Blue,96.9,0,96.9,2025-02-03,24,4.3,FALSE,N/A
FB001402,Tops,Banana Republic,Fall,XXL,Brown,71.83,0,71.83,2025-08-06,46,4.5,FALSE,N/A
FB001437,Dresses,Banana Republic,Spring,XL,Blue,48.04,0,48.04,2025-05-01,20,3.2,FALSE,N/A
FB000428,Bottoms,Zara,Spring,XXL,Purple,56.05,0,56.05,2025-07-16,9,0,FALSE,N/A
FB001441,Bottoms,Banana Republic,Fall,XL,Red,49.97,0,49.97,2025-08-06,11,3.5,TRUE,Quality Issue
FB001447,Bottoms,Banana Republic,Fall,XS,Red,74.27,0,74.27,2025-08-06,6,1.3,FALSE,N/A
FB001466,Bottoms,Banana Republic,Spring,S,Brown,96.35,0,96.35,2024-12-12,34,3.7,FALSE,N/A
FB001468,Shoes,Banana Republic,Fall,XXL,Navy,194.05,0,194.05,2025-08-06,7,1.3,FALSE,N/A
FB001471,Shoes,Banana Republic,Winter,XXL,Pink,119.91,20.3,95.57,2025-08-06,15,3.8,FALSE,N/A
FB001481,Dresses,Banana Republic,Summer,M,Green,133.51,0,133.51,2025-08-06,5,1.7,TRUE,Quality Issue
FB001485,Dresses,Banana Republic,Fall,XL,White,133.88,21.5,105.1,2025-08-06,42,3.1,FALSE,N/A
FB001487,Shoes,Banana Republic,Summer,XL,Beige,192.74,47.5,101.19,2025-08-06,40,2.8,FALSE,N/A
FB001500,Shoes,Banana Republic,Winter,L,Purple,89.5,0,89.5,2025-08-06,5,4.5,FALSE,N/A
FB001515,Shoes,Banana Republic,Summer,XS,Purple,142,12.3,124.53,2025-08-06,39,3.3,FALSE,N/A
FB001523,Outerwear,Banana Republic,Summer,L,Gray,177.82,0,177.82,2025-08-06,9,1.1,FALSE,N/A
FB000440,Bottoms,Zara,Winter,XS,Gray,102.16,0,102.16,2025-08-06,50,0,FALSE,N/A
FB001524,Shoes,Banana Republic,Winter,L,Pink,142.71,0,142.71,2025-08-06,28,1,FALSE,N/A
FB001529,Outerwear,Banana Republic,Fall,S,White,218.06,0,218.06,2025-08-06,32,4,FALSE,N/A
FB001538,Tops,Banana Republic,Spring,XXL,Pink,70.48,0,70.48,2024-11-27,22,1.2,FALSE,N/A
FB001539,Outerwear,Banana Republic,Spring,S,Brown,203.02,0,203.02,2025-05-17,23,3.5,TRUE,Quality Issue
FB001553,Outerwear,Banana Republic,Summer,XS,Green,105.3,0,105.3,2025-08-06,1,3,FALSE,N/A
FB001564,Shoes,Banana Republic,Summer,OS,White,79.59,8.9,72.51,2025-08-06,16,4.6,TRUE,Wrong Item
FB001567,Outerwear,Banana Republic,Spring,XS,Navy,229.17,0,229.17,2025-07-17,37,2,FALSE,N/A
FB001568,Dresses,Banana Republic,Winter,L,White,103.9,0,103.9,2025-08-06,40,4.4,FALSE,N/A
FB001580,Bottoms,Banana Republic,Spring,L,Gray,37.21,53.9,17.15,2025-06-27,48,3.8,FALSE,N/A
FB001592,Bottoms,Banana Republic,Winter,XXL,Brown,64.21,0,64.21,2025-08-06,3,2.8,FALSE,N/A
FB001593,Accessories,Banana Republic,Winter,OS,Green,56.13,8.1,51.58,2025-08-06,12,3.8,FALSE,N/A
FB001595,Shoes,Banana Republic,Winter,M,Purple,149.65,0,149.65,2025-08-06,26,3.8,FALSE,N/A
FB001601,Outerwear,Banana Republic,Summer,M,Green,109.82,0,109.82,2025-08-06,32,2.3,FALSE,N/A
FB001602,Accessories,Banana Republic,Summer,OS,Red,34.42,49.5,17.38,2025-08-06,26,2.2,FALSE,N/A
FB001612,Bottoms,Banana Republic,Spring,XL,Red,30.51,0,30.51,2025-01-14,17,1.2,FALSE,N/A
FB001613,Dresses,Banana Republic,Winter,XXL,Navy,65.54,40.3,39.13,2025-08-06,27,1.2,FALSE,N/A
FB001624,Accessories,Banana Republic,Spring,OS,Green,44.7,0,44.7,2025-03-17,29,3.2,FALSE,N/A
FB001628,Tops,Banana Republic,Winter,S,Navy,39.58,30.9,27.35,2025-08-06,17,2.5,FALSE,N/A
FB001637,Tops,Banana Republic,Spring,XXL,Red,43.38,45.9,23.47,2024-12-03,47,3.7,TRUE,Changed Mind
FB001648,Shoes,Banana Republic,Spring,M,Black,157.78,40.2,94.35,2025-08-02,23,3.1,FALSE,N/A
